Case,Task,lc13_Ch1,lc13_Ch2,lc13_Ch3,lc13_Ch4
911,15,0.169830361724203,0.27979018922345,0.119966000478984,0.430413448573363
911,16,0.129499150751382,0.204132444233277,0.119010551216193,0.547357853799148
911,17,0.437120914213351,0.123578153683308,0.134750177102801,0.304550755000539
911,18,0.0877880867528539,0.392920741066244,0.164333609583968,0.354957562596934
911,19,0.0761175498369698,0.0924332353633897,0.580721902382916,0.250727312416725
912,1,0.102297825042188,0.482163056074399,0.187858721994735,0.227680396888677
912,2,0.160286272579536,0.164526212958958,0.425133447721867,0.25005406673964
912,3,0.324272607973023,0.264317397280779,0.114409058968798,0.2970009357774
912,4,0.224122178521332,0.198438347737017,0.116827100524837,0.460612373216814
912,5,0.146751357458718,0.62010920748081,0.0445662320511237,0.188573203009349
912,6,0.528522752157364,0.0735818660582735,0.114128978462664,0.283766403321699
912,7,0.0400300902795339,0.414718294949295,0.350402794625598,0.194848820145573
912,8,0.268346409592628,0.265317826804017,0.27673287789051,0.189602885712844
912,9,0.233867013491986,0.356507973020265,0.0993729083925408,0.310252105095208
912,10,0.107665250743998,0.206286098664059,0.466259138292198,0.219789512299745
912,11,0.152287899423163,0.282107078591323,0.160896106055251,0.404708915930264
912,12,0.405671475945257,0.172051726408921,0.166514712729989,0.255762084915833
912,13,0.448990980745555,0.115708306758244,0.163140733526804,0.272159978969398
912,14,0.13544861494761,0.131273666460434,0.133063344283274,0.600214374308683
912,15,0.261472972027334,0.197024469437342,0.194715427336962,0.346787131198362
912,16,0.141539911739127,0.423982578536787,0.0879655390439292,0.346511970680157
912,17,0.115186212967733,0.129366334813769,0.583828174231317,0.171619277987181
912,18,0.0887998278152474,0.254742608368546,0.139598641015219,0.516858922800989
912,19,0.212694224997474,0.0946304480431243,0.47693826117112,0.215737065788282
925,1,0.384302957721376,0.0617299247377356,0.19348909496152,0.360478022579368
925,2,0.36928813690356,0.128661048240127,0.0776231471453846,0.424427667710929
925,3,0.183812013570341,0.142069522155614,0.158519677368971,0.515598786905074
925,4,0.46803017613713,0.0707336061619073,0.134831918823849,0.326404298877114
925,5,0.129630271013234,0.284079476384709,0.120824596376031,0.465465656226026
925,6,0.111371165512398,0.132990519110641,0.43686363397244,0.31877468140452
925,7,0.328829546167514,0.1161538972128,0.0792551450384535,0.475761411581232
925,8,0.118116723693331,0.290232404601902,0.174257375645785,0.417393496058982
925,9,0.377827829498794,0.083033081698314,0.287967655263209,0.251171433539683
925,10,0.128508844280683,0.0628911685643098,0.435898230792098,0.372701756362909
925,11,0.141929977588707,0.122942938770383,0.334236078087611,0.400891005553299
925,12,0.353274111475589,0.270099299461654,0.143517921523243,0.233108667539514
925,13,0.112909512245013,0.121085367280703,0.515769911450817,0.250235209023466
925,14,0.126870442019404,0.507881134017131,0.0906348818751877,0.274613542088278
925,15,0.206630246610923,0.154312065862442,0.18839487514442,0.450662812382215
925,16,0.571859471372858,0.095076112439746,0.160869730427433,0.172194685759963
925,17,0.117701538642389,0.546165852659546,0.0875691539331597,0.248563454764905
925,18,0.119000763060789,0.0832886508843498,0.232279064309616,0.565431521745246
925,19,0.0941106921311311,0.116370248236857,0.375065959760587,0.414453099871425
929,1,0.115720737224009,0.137107227231421,0.48898312739736,0.25818890814721
929,2,0.563224948757221,0.0873657961732578,0.123044801046584,0.226364454022937
929,3,0.118760783400864,0.0865872801387771,0.368253663041234,0.426398273419125
929,4,0.167942576117036,0.109574061566715,0.174522515386661,0.547960846929589
929,5,0.139959502461363,0.492902353275487,0.18139113037947,0.18574701388368
929,6,0.0821133781834646,0.125415935180798,0.469435286311548,0.323035400324189
929,7,0.470374858697805,0.169752150499089,0.0965674944403458,0.263305496362761
929,8,0.20572542768054,0.220202534016147,0.111154109108073,0.462917929195239
929,9,0.0902516943838513,0.174360469639426,0.351088739918615,0.384299096058107
929,10,0.161153912390874,0.227536625709401,0.189947571015297,0.421361890884428
929,11,0.151803942845736,0.0528767703697092,0.600287772910772,0.195031513873783
929,12,0.235213680209439,0.0892572944763777,0.480597271947434,0.194931753366749
929,13,0.155380747598607,0.0744615493090699,0.242010554466061,0.528147148626262
929,14,0.0593478816257982,0.374297257184709,0.0936916451734014,0.472663216016091
929,15,0.0422911524846476,0.684290012612648,0.0586984622502534,0.214720372652451
929,16,0.169679849797914,0.234706981095656,0.425538145739416,0.170075023367014
929,17,0.189007011187811,0.121646182439052,0.274962949656191,0.414383856716946
929,18,0.164843802016699,0.193191041244962,0.242347925177683,0.399617231560656
929,19,0.0714466934884389,0.267295217997418,0.258002964332674,0.403255124181469
935,1,0.170444447030178,0.382849670996075,0.244257415297222,0.202448466676525
935,2,0.142574382136492,0.178892675028707,0.309717757122126,0.368815185712676
935,3,0.298751157626173,0.129504198955846,0.236854218002267,0.334890425415713
935,4,0.0584563471419166,0.348390943792358,0.26683705664646,0.326315652419265
935,5,0.102596302495547,0.603918451552191,0.0952306259402802,0.198254620011982
935,6,0.18535129114965,0.157110005850222,0.106048841371698,0.551489861628429
935,7,0.3036943803051,0.361506266895966,0.124204851664452,0.210594501134482
935,8,0.156928440906207,0.230202362765677,0.204642027532371,0.408227168795746
935,9,0.154527523361088,0.142328902611123,0.541262611703738,0.161880962324051
935,10,0.205214479903381,0.0943396190131571,0.159492222523818,0.540953678559644
935,11,0.0723785995394505,0.575167094763862,0.0941052176161637,0.258349088080524
935,12,0.0829289876956334,0.429316774205072,0.347127217058858,0.140627021040437
935,13,0.409813482530155,0.143968926845291,0.248419530150772,0.197798060473782
935,14,0.0959952095031028,0.0872280449189201,0.440367405869512,0.376409339708465
935,15,0.307732772004513,0.0931724526829266,0.170643444658143,0.428451330654418
935,16,0.115162009351408,0.244725706310129,0.19564671413506,0.444465570203404
935,17,0.213207352457706,0.428805322284935,0.07587756554337,0.282109759713988
935,18,0.475226806382263,0.181120302499452,0.074206312521619,0.269446578596666
935,19,0.071063599030541,0.335835191117866,0.274678789378159,0.318422420473434
940,1,0.179378544009126,0.123629164885778,0.15038604473943,0.546606246365666
940,2,0.122065689517467,0.465884213860484,0.104326393175801,0.307723703446248
940,3,0.431782842159176,0.0910647707964842,0.239539585243051,0.237612801801288
940,4,0.275972621564384,0.091807757392477,0.143814615574067,0.488405005469072
940,5,0.562638663632949,0.126290887354274,0.0512915603853078,0.259778888627469
940,6,0.108033814102443,0.206606268545151,0.114332943216245,0.571026974136161
940,7,0.216000479144664,0.0648521393837136,0.311315871660004,0.407831509811619
940,8,0.227166975959478,0.0860452639963222,0.313281286618857,0.373506473425343
940,9,0.0581387398952998,0.507532200330619,0.289140866708627,0.145188193065455
940,10,0.209798402563555,0.19991796443899,0.0935645011353283,0.496719131862126
940,11,0.0667070559958873,0.417875997524245,0.0792344148930178,0.43618253158685
940,12,0.223202298289708,0.104949744557915,0.177479914518045,0.494368042634332
940,13,0.0800551246781228,0.113327717635548,0.251469498879104,0.555147658807225
940,14,0.356711743485387,0.386390467511134,0.0821243811131418,0.174773407890337
940,15,0.176302389547191,0.130914991300937,0.116996225699675,0.575786393452197
940,16,0.0819578540968247,0.361528116647736,0.243480529606271,0.313033499649168
940,17,0.17005224033871,0.223321910491525,0.0873935628197136,0.519232286350051
940,18,0.0657921759758168,0.507943846541736,0.159471610151481,0.266792367330966
940,19,0.204806736144175,0.162665875233281,0.126986480322877,0.505540908299668
946,1,0.108572527401868,0.239557056448275,0.236577414466872,0.415293001682986
946,2,0.185054744489195,0.229603588722735,0.113765681929629,0.471575984858441
946,3,0.278984022275221,0.393299098875037,0.0775539531733457,0.250162925676397
946,4,0.30818980253853,0.278350772577381,0.179396722580791,0.234062702303298
946,5,0.484778435612872,0.200241052154682,0.0616188279941678,0.253361684238279
946,6,0.185410648525249,0.128046305075577,0.264149555064375,0.422393491334798
946,7,0.263120761446813,0.381387023497673,0.139354518287628,0.216137696767886
946,8,0.337812548110403,0.120227974407387,0.158880119468954,0.383079358013257
946,9,0.332416085824077,0.177768670223829,0.131041149587882,0.358774094364212
946,10,0.0631281945989974,0.133673172755733,0.283140691231723,0.520057941413547
946,11,0.0939742926066546,0.221461454167469,0.421536315555834,0.263027937670042
946,12,0.236038246449516,0.239845111859158,0.145413988463888,0.378702653227438
946,13,0.138787289056766,0.0984160742093639,0.559986526390356,0.202810110343513
946,14,0.059828108653073,0.687688109931482,0.0499998019674599,0.202483979447985
946,15,0.112994703915764,0.0800870154360223,0.456515560133657,0.350402720514557
946,16,0.0965812049519379,0.313397049388395,0.370177795929094,0.219843949730573
946,17,0.491967603537496,0.144241500272837,0.172075938263005,0.191714957926662
946,18,0.274327395076451,0.202474974748706,0.0895790121209607,0.433618618053882
946,19,0.581260327518403,0.0588240724169887,0.175945029865154,0.183970570199454
948,1,0.194409053774708,0.222772730483186,0.171872409193503,0.410945806548603
948,2,0.427458524939839,0.10870036599534,0.100137160313447,0.363703948751374
948,3,0.229551450117551,0.428790812572227,0.164286026635338,0.177371710674883
948,4,0.106523294818765,0.176859200312599,0.326755031671665,0.389862473196971
948,5,0.280339149512952,0.122947678525627,0.203796093579667,0.392917078381754
948,6,0.109256633752759,0.193163314375651,0.201173043304366,0.496407008567224
948,7,0.125354524611872,0.320505265563131,0.402821610695825,0.151318599129172
948,8,0.257778280576559,0.245775735831657,0.228994188544142,0.267451795047642
948,9,0.12988301506722,0.344271665369602,0.303536992998099,0.222308326565079
948,10,0.098677604216884,0.0638441301000298,0.619060838078049,0.218417427605037
948,11,0.319184236924509,0.104028154214005,0.0874566957432977,0.489330913118188
948,12,0.141597457325677,0.211099422976785,0.137981382693229,0.50932173700431
948,13,0.110502169469507,0.293305511609274,0.160262372055992,0.435929946865227
948,14,0.398270288024687,0.180305669586158,0.208243708390696,0.21318033399846
948,15,0.481597858598781,0.298364845876244,0.0830197926564783,0.137017502868496
948,16,0.0958000658357876,0.103403606274982,0.281064570018148,0.519731757871082
948,17,0.0616190908037842,0.230210582730542,0.445842292060358,0.262328034405315
948,18,0.116351976660349,0.384333082323105,0.0805894196305451,0.418725521386002
948,19,0.22744481164448,0.243758445040498,0.127733975042304,0.401062768272718
951,1,0.391077115076994,0.135943496924321,0.104693857817295,0.368285530181389
951,2,0.0734774156912343,0.215027391122957,0.517750635565452,0.193744557620356
951,3,0.299141144757925,0.191065018645891,0.13189129051633,0.377902546079854
951,4,0.337368791974208,0.113956925142818,0.110915191299664,0.43775909158331
951,5,0.490209571948113,0.181329237356645,0.109458166096694,0.219003024598549
951,6,0.219188876622695,0.107987667527845,0.105544494220525,0.567278961628935
951,7,0.41408348779728,0.231863034841722,0.235957708316771,0.118095769044226
951,8,0.132917771355063,0.149901246171007,0.153389228964349,0.563791753509581
951,9,0.0802589084429246,0.281115410036908,0.207000544454554,0.431625137065613
951,10,0.0716548761653587,0.425974008806796,0.333100157661879,0.169270957365966
951,11,0.079319766497617,0.390279958796024,0.0782827434229965,0.452117531283363
951,12,0.181389644008198,0.271317215752251,0.354868441063373,0.192424699176177
951,13,0.138224208667581,0.183482256611826,0.211438193088103,0.466855341632491
951,14,0.142816476295699,0.140173087926446,0.334438497522343,0.382571938255511
951,15,0.144815622992215,0.256766445407661,0.108803725063746,0.489614206536377
951,16,0.117804173744096,0.164963802625406,0.292134063362331,0.425097960268167
951,17,0.0862145002387147,0.130216474568694,0.327711843818233,0.455857181374359
951,18,0.121920554492062,0.0962952253704596,0.496701513040178,0.2850827070973
951,19,0.105041677130937,0.268857064088631,0.239208104485377,0.386893154295054
952,1,0.143112530967194,0.132103392962956,0.185564792383162,0.539219283686688
952,2,0.142564149036596,0.165663414231388,0.485678671741817,0.2060937649902
952,3,0.144711191139659,0.151566207850274,0.218724038916902,0.484998562093164
952,4,0.366749316498534,0.0789514270027976,0.13666009828751,0.417639158211158
952,5,0.240516026975861,0.387637735913499,0.0658647231384495,0.30598151397219
952,6,0.0546175123480008,0.440238274860337,0.260396951028419,0.244747261763244
952,7,0.263837624317004,0.0462783881913809,0.510327263228484,0.179556724263131
952,8,0.0765216901239683,0.519353105809395,0.175338749107022,0.228786454959615
952,9,0.260396835741126,0.0735354234110283,0.340310420607412,0.325757320240434
952,10,0.208214608842799,0.074291132535908,0.175236771232516,0.542257487388777
952,11,0.127867252060527,0.0980696304219116,0.542600097645039,0.231463019872523
952,12,0.158575640518468,0.152208171722797,0.292548217295507,0.396667970463228
952,13,0.202921857670526,0.109829147982907,0.127851968824621,0.559397025521946
952,14,0.166799922009058,0.214452177080725,0.284503962612635,0.334243938297582
952,15,0.235445790592785,0.257507787028513,0.0945317335241392,0.412514688854563
952,16,0.10580095598264,0.22643027998981,0.137592042929365,0.530176721098185
952,17,0.0957912316502723,0.391178807115219,0.227852388929108,0.285177572305401
952,18,0.559266902633446,0.140655816808565,0.0424323208653286,0.25764495969266
952,19,0.471940815910667,0.061267754797714,0.110112546958154,0.356678882333465
954,1,0.544224738513872,0.0669111060959604,0.0713433839375551,0.317520771452613
954,2,0.251433639507393,0.17318789196535,0.0844641784470248,0.490914290080232
954,3,0.543867335381802,0.0570807222195577,0.195284230395499,0.203767712003142
954,4,0.094428657012225,0.0832351894873187,0.47813090220368,0.344205251296776
954,5,0.448165149654742,0.107072846752695,0.134566250985672,0.310195752606891
954,6,0.229158073559843,0.186405962519281,0.343159078843132,0.241276885077745
954,7,0.107446413487575,0.15646720470257,0.214363671551217,0.521722710258637
954,8,0.0687755824863672,0.105634370308653,0.44841391214031,0.37717613506467
954,9,0.0859351967638668,0.0912033935030753,0.501241581188332,0.321619828544726
954,10,0.319256035349812,0.148941556279105,0.24445319114448,0.287349217226603
954,11,0.186121333698558,0.233307052215167,0.112005522154611,0.468566091931663
954,12,0.204083276468144,0.209564147131216,0.116532478735436,0.469820097665204
954,13,0.107142903091587,0.0997910179076497,0.271470274699316,0.521595804301448
954,14,0.338576373230382,0.242763295102972,0.0669313886873808,0.351728942979265
